Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
293.0,Agra,Achnera,Potato,Desi,FAQ,1200.0,1260.0,1230.0,2020-01-17
294.0,Agra,Achnera,Potato,Desi,FAQ,1200.0,1300.0,1250.0,2020-01-15
295.0,Agra,Achnera,Potato,Desi,FAQ,1200.0,1300.0,1250.0,2020-01-14
296.0,Agra,Achnera,Potato,Desi,FAQ,1200.0,1300.0,1250.0,2020-01-13
297.0,Agra,Achnera,Potato,Desi,FAQ,1200.0,1300.0,1250.0,2020-01-12
298.0,Agra,Achnera,Potato,Desi,FAQ,1220.0,1320.0,1260.0,2020-01-11
299.0,Agra,Achnera,Potato,Desi,FAQ,1220.0,1300.0,1260.0,2020-01-10
300.0,Agra,Achnera,Potato,Desi,FAQ,1250.0,1350.0,1300.0,2020-01-08
301.0,Agra,Achnera,Potato,Desi,FAQ,1250.0,1350.0,1300.0,2020-01-07
302.0,Agra,Achnera,Potato,Desi,FAQ,1250.0,1350.0,1300.0,2020-01-06
303.0,Agra,Achnera,Potato,Desi,FAQ,1280.0,1360.0,1320.0,2020-01-05
304.0,Agra,Achnera,Potato,Desi,FAQ,1250.0,1350.0,1300.0,2020-01-04
305.0,Agra,Achnera,Potato,Desi,FAQ,1300.0,1400.0,1350.0,2020-01-03
306.0,Agra,Achnera,Potato,Desi,FAQ,1300.0,1400.0,1350.0,2020-01-01
307.0,Agra,Agra,Potato,Desi,FAQ,800.0,1100.0,960.0,2020-12-31
308.0,Agra,Agra,Potato,Desi,FAQ,800.0,1050.0,940.0,2020-12-30
309.0,Agra,Agra,Potato,Desi,FAQ,800.0,1080.0,950.0,2020-12-29
310.0,Agra,Agra,Potato,Desi,FAQ,800.0,1100.0,950.0,2020-12-28
311.0,Agra,Agra,Potato,Desi,FAQ,850.0,1100.0,980.0,2020-12-26
312.0,Agra,Agra,Potato,Desi,FAQ,900.0,1100.0,990.0,2020-12-25
313.0,Agra,Agra,Potato,Desi,FAQ,880.0,1100.0,975.0,2020-12-24
314.0,Agra,Agra,Potato,Desi,FAQ,900.0,1100.0,980.0,2020-12-23
315.0,Agra,Agra,Potato,Desi,FAQ,850.0,1100.0,980.0,2020-12-22
316.0,Agra,Agra,Potato,Desi,FAQ,1000.0,1200.0,1110.0,2020-12-21
317.0,Agra,Agra,Potato,Desi,FAQ,1000.0,1200.0,1100.0,2020-12-19
318.0,Agra,Agra,Potato,Desi,FAQ,1100.0,1380.0,1250.0,2020-12-18
319.0,Agra,Agra,Potato,Desi,FAQ,950.0,1200.0,1050.0,2020-12-17
320.0,Agra,Agra,Potato,Desi,FAQ,1050.0,1300.0,1210.0,2020-12-16
321.0,Agra,Agra,Potato,Desi,FAQ,1300.0,1550.0,1450.0,2020-12-15
322.0,Agra,Agra,Potato,Desi,FAQ,1800.0,2000.0,1920.0,2020-12-14
323.0,Agra,Agra,Potato,Desi,FAQ,1850.0,2050.0,1950.0,2020-12-12
324.0,Agra,Agra,Potato,Desi,FAQ,1850.0,2050.0,1980.0,2020-12-11
325.0,Agra,Agra,Potato,Desi,FAQ,1900.0,2150.0,2050.0,2020-12-10
326.0,Agra,Agra,Potato,Desi,FAQ,1900.0,2100.0,2000.0,2020-12-09
327.0,Agra,Agra,Potato,Desi,FAQ,1900.0,2150.0,2050.0,2020-12-07
328.0,Agra,Agra,Potato,Desi,FAQ,2600.0,2850.0,2720.0,2020-12-05
329.0,Agra,Agra,Potato,Desi,FAQ,2800.0,3100.0,2950.0,2020-12-04
330.0,Agra,Agra,Potato,Desi,FAQ,2900.0,3100.0,3000.0,2020-12-03
331.0,Agra,Agra,Potato,Desi,FAQ,2900.0,3150.0,3050.0,2020-12-02
332.0,Agra,Agra,Potato,Desi,FAQ,2800.0,3100.0,2950.0,2020-11-30
333.0,Agra,Agra,Potato,Desi,FAQ,2800.0,3000.0,2900.0,2020-11-28
334.0,Agra,Agra,Potato,Desi,FAQ,2750.0,2950.0,2870.0,2020-11-27
335.0,Agra,Agra,Potato,Desi,FAQ,2750.0,2950.0,2880.0,2020-11-26
336.0,Agra,Agra,Potato,Desi,FAQ,2800.0,3000.0,2890.0,2020-11-25
337.0,Agra,Agra,Potato,Desi,FAQ,2800.0,3000.0,2900.0,2020-11-24
338.0,Agra,Agra,Potato,Desi,FAQ,2750.0,3000.0,2880.0,2020-11-23
339.0,Agra,Agra,Potato,Desi,FAQ,2700.0,3000.0,2850.0,2020-11-21
340.0,Agra,Agra,Potato,Desi,FAQ,2800.0,3000.0,2890.0,2020-11-20
341.0,Agra,Agra,Potato,Desi,FAQ,2800.0,3000.0,2900.0,2020-11-19
342.0,Agra,Agra,Potato,Desi,FAQ,2750.0,3000.0,2880.0,2020-11-18
343.0,Agra,Agra,Potato,Desi,FAQ,2750.0,3000.0,2880.0,2020-11-16
344.0,Agra,Agra,Potato,Desi,FAQ,2750.0,3000.0,2880.0,2020-11-14
345.0,Agra,Agra,Potato,Desi,FAQ,2750.0,3000.0,2850.0,2020-11-13
346.0,Agra,Agra,Potato,Desi,FAQ,2700.0,3000.0,2840.0,2020-11-12
347.0,Agra,Agra,Potato,Desi,FAQ,2700.0,2950.0,2820.0,2020-11-11
348.0,Agra,Agra,Potato,Desi,FAQ,2700.0,3000.0,2850.0,2020-11-10
349.0,Agra,Agra,Potato,Desi,FAQ,2700.0,2950.0,2820.0,2020-11-09
350.0,Agra,Agra,Potato,Desi,FAQ,2700.0,2950.0,2810.0,2020-11-07
351.0,Agra,Agra,Potato,Desi,FAQ,2700.0,2900.0,2800.0,2020-11-06
352.0,Agra,Agra,Potato,Desi,FAQ,2750.0,3000.0,2870.0,2020-11-05
353.0,Agra,Agra,Potato,Desi,FAQ,2700.0,2950.0,2820.0,2020-11-04
354.0,Agra,Agra,Potato,Desi,FAQ,2700.0,2900.0,2800.0,2020-11-03
355.0,Agra,Agra,Potato,Desi,FAQ,2650.0,2900.0,2780.0,2020-11-02
356.0,Agra,Agra,Potato,Desi,FAQ,2700.0,2950.0,2790.0,2020-10-31
357.0,Agra,Agra,Potato,Desi,FAQ,2700.0,2950.0,2780.0,2020-10-30
358.0,Agra,Agra,Potato,Desi,FAQ,2650.0,2900.0,2770.0,2020-10-29
359.0,Agra,Agra,Potato,Desi,FAQ,2600.0,2850.0,2750.0,2020-10-28
360.0,Agra,Agra,Potato,Desi,FAQ,2500.0,2750.0,2650.0,2020-10-27
361.0,Agra,Agra,Potato,Desi,FAQ,2650.0,2850.0,2780.0,2020-10-26
362.0,Agra,Agra,Potato,Desi,FAQ,2600.0,2850.0,2700.0,2020-10-24
363.0,Agra,Agra,Potato,Desi,FAQ,2550.0,2800.0,2680.0,2020-10-23
364.0,Agra,Agra,Potato,Desi,FAQ,2400.0,2600.0,2500.0,2020-10-22
365.0,Agra,Agra,Potato,Desi,FAQ,2400.0,2600.0,2480.0,2020-10-21
366.0,Agra,Agra,Potato,Desi,FAQ,2400.0,2600.0,2490.0,2020-10-20
367.0,Agra,Agra,Potato,Desi,FAQ,2400.0,2600.0,2500.0,2020-10-19
368.0,Agra,Agra,Potato,Desi,FAQ,2400.0,2600.0,2500.0,2020-10-17
369.0,Agra,Agra,Potato,Desi,FAQ,2400.0,2600.0,2510.0,2020-10-16
370.0,Agra,Agra,Potato,Desi,FAQ,2400.0,2600.0,2500.0,2020-10-15
371.0,Agra,Agra,Potato,Desi,FAQ,2350.0,2600.0,2470.0,2020-10-14
372.0,Agra,Agra,Potato,Desi,FAQ,2300.0,2550.0,2450.0,2020-10-13
373.0,Agra,Agra,Potato,Desi,FAQ,2400.0,2600.0,2515.0,2020-10-12
374.0,Agra,Agra,Potato,Desi,FAQ,2420.0,2650.0,2525.0,2020-10-10
375.0,Agra,Agra,Potato,Desi,FAQ,2400.0,2650.0,2520.0,2020-10-09
376.0,Agra,Agra,Potato,Desi,FAQ,2400.0,2600.0,2510.0,2020-10-08
377.0,Agra,Agra,Potato,Desi,FAQ,2400.0,2600.0,2500.0,2020-10-07
378.0,Agra,Agra,Potato,Desi,FAQ,2350.0,2600.0,2480.0,2020-10-06
379.0,Agra,Agra,Potato,Desi,FAQ,2400.0,2600.0,2500.0,2020-10-05
380.0,Agra,Agra,Potato,Desi,FAQ,2350.0,2600.0,2480.0,2020-10-03
381.0,Agra,Agra,Potato,Desi,FAQ,2300.0,2550.0,2450.0,2020-10-02
382.0,Agra,Agra,Potato,Desi,FAQ,2350.0,2600.0,2470.0,2020-09-30
383.0,Agra,Agra,Potato,Desi,FAQ,2350.0,2550.0,2480.0,2020-09-29
384.0,Agra,Agra,Potato,Desi,FAQ,2400.0,2600.0,2500.0,2020-09-28
385.0,Agra,Agra,Potato,Desi,FAQ,2300.0,2500.0,2400.0,2020-09-26
386.0,Agra,Agra,Potato,Desi,FAQ,2200.0,2500.0,2350.0,2020-09-25
387.0,Agra,Agra,Potato,Desi,FAQ,2300.0,2500.0,2400.0,2020-09-24
388.0,Agra,Agra,Potato,Desi,FAQ,2300.0,2500.0,2380.0,2020-09-23
389.0,Agra,Agra,Potato,Desi,FAQ,2200.0,2400.0,2280.0,2020-09-22
390.0,Agra,Agra,Potato,Desi,FAQ,2200.0,2400.0,2300.0,2020-09-21
391.0,Agra,Agra,Potato,Desi,FAQ,2100.0,2350.0,2250.0,2020-09-19
392.0,Agra,Agra,Potato,Desi,FAQ,2200.0,2400.0,2280.0,2020-09-18
393.0,Agra,Agra,Potato,Desi,FAQ,2120.0,2350.0,2250.0,2020-09-17
394.0,Agra,Agra,Potato,Desi,FAQ,2100.0,2300.0,2210.0,2020-09-16
395.0,Agra,Agra,Potato,Desi,FAQ,2100.0,2400.0,2240.0,2020-09-15
396.0,Agra,Agra,Potato,Desi,FAQ,2100.0,2300.0,2200.0,2020-09-14
397.0,Agra,Agra,Potato,Desi,FAQ,2100.0,2300.0,2200.0,2020-09-12
398.0,Agra,Agra,Potato,Desi,FAQ,2050.0,2250.0,2170.0,2020-09-11
399.0,Agra,Agra,Potato,Desi,FAQ,2000.0,2200.0,2100.0,2020-09-10
400.0,Agra,Agra,Potato,Desi,FAQ,2000.0,2200.0,2120.0,2020-09-09
401.0,Agra,Agra,Potato,Desi,FAQ,2050.0,2250.0,2150.0,2020-09-08
402.0,Agra,Agra,Potato,Desi,FAQ,2000.0,2200.0,2080.0,2020-09-07
403.0,Agra,Agra,Potato,Desi,FAQ,2000.0,2200.0,2100.0,2020-09-05
404.0,Agra,Agra,Potato,Desi,FAQ,2000.0,2200.0,2080.0,2020-09-04
405.0,Agra,Agra,Potato,Desi,FAQ,1900.0,2100.0,1980.0,2020-09-03
406.0,Agra,Agra,Potato,Desi,FAQ,1900.0,2100.0,2000.0,2020-09-02
407.0,Agra,Agra,Potato,Desi,FAQ,1900.0,2100.0,1980.0,2020-08-31
408.0,Agra,Agra,Potato,Desi,FAQ,1900.0,2100.0,2000.0,2020-08-29
409.0,Agra,Agra,Potato,Desi,FAQ,1900.0,2100.0,1990.0,2020-08-28
410.0,Agra,Agra,Potato,Desi,FAQ,1900.0,2100.0,2000.0,2020-08-27
411.0,Agra,Agra,Potato,Desi,FAQ,1850.0,2050.0,1950.0,2020-08-26
412.0,Agra,Agra,Potato,Desi,FAQ,2000.0,2200.0,2080.0,2020-08-25
413.0,Agra,Agra,Potato,Desi,FAQ,2000.0,2200.0,2100.0,2020-08-24
414.0,Agra,Agra,Potato,Desi,FAQ,1950.0,2150.0,2050.0,2020-08-22
415.0,Agra,Agra,Potato,Desi,FAQ,1900.0,2100.0,2000.0,2020-08-21
416.0,Agra,Agra,Potato,Desi,FAQ,1925.0,2080.0,1985.0,2020-08-20
417.0,Agra,Agra,Potato,Desi,FAQ,1900.0,2100.0,1980.0,2020-08-18
418.0,Agra,Agra,Potato,Desi,FAQ,1910.0,2050.0,1985.0,2020-08-17
419.0,Agra,Agra,Potato,Desi,FAQ,1900.0,2050.0,1980.0,2020-08-14
420.0,Agra,Agra,Potato,Desi,FAQ,1850.0,2050.0,1950.0,2020-08-13
421.0,Agra,Agra,Potato,Desi,FAQ,1900.0,2080.0,2000.0,2020-08-12
422.0,Agra,Agra,Potato,Desi,FAQ,1900.0,2100.0,1980.0,2020-08-11
423.0,Agra,Agra,Potato,Desi,FAQ,1800.0,2000.0,1900.0,2020-08-10
424.0,Agra,Agra,Potato,Desi,FAQ,1750.0,2000.0,1840.0,2020-08-08
425.0,Agra,Agra,Potato,Desi,FAQ,1800.0,2000.0,1890.0,2020-08-07
426.0,Agra,Agra,Potato,Desi,FAQ,1800.0,2000.0,1900.0,2020-08-06
427.0,Agra,Agra,Potato,Desi,FAQ,1800.0,2000.0,1900.0,2020-08-04
428.0,Agra,Agra,Potato,Desi,FAQ,1800.0,2000.0,1890.0,2020-08-03
429.0,Agra,Agra,Potato,Desi,FAQ,1800.0,1950.0,1890.0,2020-07-31
430.0,Agra,Agra,Potato,Desi,FAQ,1780.0,1950.0,1870.0,2020-07-30
431.0,Agra,Agra,Potato,Desi,FAQ,1800.0,1950.0,1880.0,2020-07-29
432.0,Agra,Agra,Potato,Desi,FAQ,1800.0,1950.0,1880.0,2020-07-28
433.0,Agra,Agra,Potato,Desi,FAQ,1800.0,1950.0,1870.0,2020-07-27
434.0,Agra,Agra,Potato,Desi,FAQ,1750.0,1950.0,1850.0,2020-07-25
435.0,Agra,Agra,Potato,Desi,FAQ,1750.0,1900.0,1825.0,2020-07-24
436.0,Agra,Agra,Potato,Desi,FAQ,1750.0,1900.0,1830.0,2020-07-23
437.0,Agra,Agra,Potato,Desi,FAQ,1700.0,1900.0,1810.0,2020-07-22
438.0,Agra,Agra,Potato,Desi,FAQ,1700.0,1900.0,1800.0,2020-07-21
439.0,Agra,Agra,Potato,Desi,FAQ,1650.0,1880.0,1770.0,2020-07-20
440.0,Agra,Agra,Potato,Desi,FAQ,1700.0,1850.0,1780.0,2020-07-17
441.0,Agra,Agra,Potato,Desi,FAQ,1700.0,1900.0,1800.0,2020-07-16
442.0,Agra,Agra,Potato,Desi,FAQ,1700.0,1900.0,1800.0,2020-07-15
443.0,Agra,Agra,Potato,Desi,FAQ,1600.0,1800.0,1710.0,2020-07-14
444.0,Agra,Agra,Potato,Desi,FAQ,1650.0,1800.0,1730.0,2020-07-13
445.0,Agra,Agra,Potato,Desi,FAQ,1650.0,1800.0,1720.0,2020-07-11
446.0,Agra,Agra,Potato,Desi,FAQ,1600.0,1800.0,1700.0,2020-07-10
447.0,Agra,Agra,Potato,Desi,FAQ,1550.0,1750.0,1650.0,2020-07-09
448.0,Agra,Agra,Potato,Desi,FAQ,1550.0,1750.0,1630.0,2020-07-08
449.0,Agra,Agra,Potato,Desi,FAQ,1520.0,1750.0,1625.0,2020-07-07
450.0,Agra,Agra,Potato,Desi,FAQ,1550.0,1700.0,1620.0,2020-07-06
451.0,Agra,Agra,Potato,Desi,FAQ,1450.0,1650.0,1550.0,2020-07-04
452.0,Agra,Agra,Potato,Desi,FAQ,1450.0,1650.0,1560.0,2020-07-03
453.0,Agra,Agra,Potato,Desi,FAQ,1400.0,1600.0,1520.0,2020-07-02
454.0,Agra,Agra,Potato,Desi,FAQ,1400.0,1600.0,1500.0,2020-06-30
455.0,Agra,Agra,Potato,Desi,FAQ,1400.0,1560.0,1480.0,2020-06-29
456.0,Agra,Agra,Potato,Desi,FAQ,1400.0,1600.0,1490.0,2020-06-27
457.0,Agra,Agra,Potato,Desi,FAQ,1400.0,1600.0,1500.0,2020-06-26
458.0,Agra,Agra,Potato,Desi,FAQ,1350.0,1550.0,1450.0,2020-06-25
459.0,Agra,Agra,Potato,Desi,FAQ,1350.0,1550.0,1460.0,2020-06-24
460.0,Agra,Agra,Potato,Desi,FAQ,1350.0,1550.0,1450.0,2020-06-23
461.0,Agra,Agra,Potato,Desi,FAQ,1300.0,1500.0,1400.0,2020-06-22
462.0,Agra,Agra,Potato,Desi,FAQ,1300.0,1500.0,1410.0,2020-06-20
463.0,Agra,Agra,Potato,Desi,FAQ,1320.0,1500.0,1420.0,2020-06-19
464.0,Agra,Agra,Potato,Desi,FAQ,1300.0,1480.0,1370.0,2020-06-18
465.0,Agra,Agra,Potato,Desi,FAQ,1300.0,1450.0,1380.0,2020-06-17
466.0,Agra,Agra,Potato,Desi,FAQ,1280.0,1450.0,1360.0,2020-06-16
467.0,Agra,Agra,Potato,Desi,FAQ,1250.0,1450.0,1350.0,2020-06-15
468.0,Agra,Agra,Potato,Desi,FAQ,1280.0,1450.0,1340.0,2020-06-14
469.0,Agra,Agra,Potato,Desi,FAQ,1250.0,1450.0,1350.0,2020-06-13
470.0,Agra,Agra,Potato,Desi,FAQ,1250.0,1450.0,1340.0,2020-06-12
471.0,Agra,Agra,Potato,Desi,FAQ,1280.0,1440.0,1345.0,2020-06-11
472.0,Agra,Agra,Potato,Desi,FAQ,1280.0,1450.0,1350.0,2020-06-10
473.0,Agra,Agra,Potato,Desi,FAQ,1240.0,1400.0,1320.0,2020-06-09
474.0,Agra,Agra,Potato,Desi,FAQ,1250.0,1450.0,1330.0,2020-06-08
475.0,Agra,Agra,Potato,Desi,FAQ,1250.0,1420.0,1335.0,2020-06-06
476.0,Agra,Agra,Potato,Desi,FAQ,1280.0,1420.0,1340.0,2020-06-05
477.0,Agra,Agra,Potato,Desi,FAQ,1250.0,1420.0,1345.0,2020-06-04
478.0,Agra,Agra,Potato,Desi,FAQ,1250.0,1450.0,1340.0,2020-06-03
479.0,Agra,Agra,Potato,Desi,FAQ,1250.0,1400.0,1335.0,2020-06-02
480.0,Agra,Agra,Potato,Desi,FAQ,1280.0,1410.0,1350.0,2020-05-31
481.0,Agra,Agra,Potato,Desi,FAQ,1280.0,1450.0,1340.0,2020-05-30
482.0,Agra,Agra,Potato,Desi,FAQ,1280.0,1450.0,1350.0,2020-05-29
483.0,Agra,Agra,Potato,Desi,FAQ,1250.0,1450.0,1340.0,2020-05-28
484.0,Agra,Agra,Potato,Desi,FAQ,1280.0,1420.0,1350.0,2020-05-27
485.0,Agra,Agra,Potato,Desi,FAQ,1250.0,1450.0,1345.0,2020-05-26
486.0,Agra,Agra,Potato,Desi,FAQ,1250.0,1450.0,1340.0,2020-05-25
487.0,Agra,Agra,Potato,Desi,FAQ,1250.0,1400.0,1330.0,2020-05-24
488.0,Agra,Agra,Potato,Desi,FAQ,1280.0,1400.0,1345.0,2020-05-23
489.0,Agra,Agra,Potato,Desi,FAQ,1250.0,1420.0,1340.0,2020-05-22
490.0,Agra,Agra,Potato,Desi,FAQ,1280.0,1420.0,1350.0,2020-05-21
491.0,Agra,Agra,Potato,Desi,FAQ,1280.0,1400.0,1340.0,2020-05-20
492.0,Agra,Agra,Potato,Desi,FAQ,1250.0,1400.0,1330.0,2020-05-18
493.0,Agra,Agra,Potato,Desi,FAQ,1280.0,1400.0,1340.0,2020-05-17
494.0,Agra,Agra,Potato,Desi,FAQ,1260.0,1400.0,1330.0,2020-05-16
495.0,Agra,Agra,Potato,Desi,FAQ,1260.0,1390.0,1325.0,2020-05-15
496.0,Agra,Agra,Potato,Desi,FAQ,1250.0,1400.0,1330.0,2020-05-14
497.0,Agra,Agra,Potato,Desi,FAQ,1250.0,1400.0,1330.0,2020-05-13
498.0,Agra,Agra,Potato,Desi,FAQ,1280.0,1400.0,1335.0,2020-05-12
499.0,Agra,Agra,Potato,Desi,FAQ,1280.0,1400.0,1325.0,2020-05-11
500.0,Agra,Agra,Potato,Desi,FAQ,1260.0,1400.0,1330.0,2020-05-09
501.0,Agra,Agra,Potato,Desi,FAQ,1300.0,1400.0,1340.0,2020-05-08
502.0,Agra,Agra,Potato,Desi,FAQ,1280.0,1400.0,1325.0,2020-05-07
503.0,Agra,Agra,Potato,Desi,FAQ,1260.0,1400.0,1330.0,2020-05-06
504.0,Agra,Agra,Potato,Desi,FAQ,1250.0,1400.0,1330.0,2020-05-05
505.0,Agra,Agra,Potato,Desi,FAQ,1280.0,1400.0,1340.0,2020-05-04
506.0,Agra,Agra,Potato,Desi,FAQ,1280.0,1400.0,1325.0,2020-05-02
507.0,Agra,Agra,Potato,Desi,FAQ,1250.0,1400.0,1330.0,2020-04-30
508.0,Agra,Agra,Potato,Desi,FAQ,1250.0,1400.0,1330.0,2020-04-29
509.0,Agra,Agra,Potato,Desi,FAQ,1280.0,1400.0,1325.0,2020-04-28
510.0,Agra,Agra,Potato,Desi,FAQ,1280.0,1400.0,1330.0,2020-04-27
511.0,Agra,Agra,Potato,Desi,FAQ,1250.0,1400.0,1325.0,2020-04-25
512.0,Agra,Agra,Potato,Desi,FAQ,1250.0,1400.0,1325.0,2020-04-24
513.0,Agra,Agra,Potato,Desi,FAQ,1250.0,1400.0,1320.0,2020-04-23
514.0,Agra,Agra,Potato,Desi,FAQ,1250.0,1400.0,1330.0,2020-04-18
515.0,Agra,Agra,Potato,Desi,FAQ,1250.0,1400.0,1325.0,2020-04-17
516.0,Agra,Agra,Potato,Desi,FAQ,1220.0,1400.0,1300.0,2020-04-16
517.0,Agra,Agra,Potato,Desi,FAQ,1240.0,1400.0,1310.0,2020-04-15
518.0,Agra,Agra,Potato,Desi,FAQ,1250.0,1400.0,1310.0,2020-04-14
519.0,Agra,Agra,Potato,Desi,FAQ,1200.0,1350.0,1290.0,2020-04-13
520.0,Agra,Agra,Potato,Desi,FAQ,1220.0,1400.0,1310.0,2020-04-11
521.0,Agra,Agra,Potato,Desi,FAQ,1200.0,1350.0,1280.0,2020-04-10
522.0,Agra,Agra,Potato,Desi,FAQ,1250.0,1400.0,1320.0,2020-04-09
523.0,Agra,Agra,Potato,Desi,FAQ,1180.0,1320.0,1260.0,2020-04-08
524.0,Agra,Agra,Potato,Desi,FAQ,1200.0,1320.0,1260.0,2020-04-07
525.0,Agra,Agra,Potato,Desi,FAQ,1180.0,1350.0,1250.0,2020-04-06
526.0,Agra,Agra,Potato,Desi,FAQ,1150.0,1300.0,1220.0,2020-04-04
527.0,Agra,Agra,Potato,Desi,FAQ,1500.0,1650.0,1580.0,2020-04-02
528.0,Agra,Agra,Potato,Desi,FAQ,1650.0,1850.0,1750.0,2020-03-31
529.0,Agra,Agra,Potato,Desi,FAQ,1650.0,1800.0,1720.0,2020-03-30
530.0,Agra,Agra,Potato,Desi,FAQ,1150.0,1300.0,1210.0,2020-03-21
531.0,Agra,Agra,Potato,Desi,FAQ,1100.0,1300.0,1200.0,2020-03-20
532.0,Agra,Agra,Potato,Desi,FAQ,1100.0,1280.0,1200.0,2020-03-19
533.0,Agra,Agra,Potato,Desi,FAQ,1120.0,1260.0,1190.0,2020-03-18
534.0,Agra,Agra,Potato,Desi,FAQ,1100.0,1280.0,1180.0,2020-03-17
535.0,Agra,Agra,Potato,Desi,FAQ,1100.0,1250.0,1170.0,2020-03-16
536.0,Agra,Agra,Potato,Desi,FAQ,1050.0,1250.0,1150.0,2020-03-14
537.0,Agra,Agra,Potato,Desi,FAQ,1100.0,1300.0,1215.0,2020-03-13
538.0,Agra,Agra,Potato,Desi,FAQ,1100.0,1300.0,1200.0,2020-03-12
539.0,Agra,Agra,Potato,Desi,FAQ,1150.0,1300.0,1220.0,2020-03-11
540.0,Agra,Agra,Potato,Desi,FAQ,1080.0,1220.0,1140.0,2020-03-07
541.0,Agra,Agra,Potato,Desi,FAQ,1050.0,1200.0,1120.0,2020-03-06
542.0,Agra,Agra,Potato,Desi,FAQ,980.0,1150.0,1050.0,2020-03-05
543.0,Agra,Agra,Potato,Desi,FAQ,880.0,1050.0,950.0,2020-03-04
544.0,Agra,Agra,Potato,Desi,FAQ,750.0,950.0,850.0,2020-03-03
545.0,Agra,Agra,Potato,Desi,FAQ,780.0,920.0,855.0,2020-03-02
546.0,Agra,Agra,Potato,Desi,FAQ,780.0,980.0,860.0,2020-02-28
547.0,Agra,Agra,Potato,Desi,FAQ,800.0,950.0,870.0,2020-02-26
548.0,Agra,Agra,Potato,Desi,FAQ,800.0,960.0,880.0,2020-02-25
549.0,Agra,Agra,Potato,Desi,FAQ,800.0,980.0,870.0,2020-02-24
550.0,Agra,Agra,Potato,Desi,FAQ,800.0,950.0,880.0,2020-02-22
551.0,Agra,Agra,Potato,Desi,FAQ,800.0,950.0,870.0,2020-02-21
552.0,Agra,Agra,Potato,Desi,FAQ,800.0,1000.0,890.0,2020-02-20
553.0,Agra,Agra,Potato,Desi,FAQ,800.0,1000.0,900.0,2020-02-19
554.0,Agra,Agra,Potato,Desi,FAQ,800.0,1000.0,900.0,2020-02-18
555.0,Agra,Agra,Potato,Desi,FAQ,800.0,980.0,910.0,2020-02-17
556.0,Agra,Agra,Potato,Desi,FAQ,810.0,1000.0,905.0,2020-02-15
557.0,Agra,Agra,Potato,Desi,FAQ,800.0,1000.0,900.0,2020-02-14
558.0,Agra,Agra,Potato,Desi,FAQ,800.0,1000.0,910.0,2020-02-13
559.0,Agra,Agra,Potato,Desi,FAQ,850.0,1000.0,920.0,2020-02-12
560.0,Agra,Agra,Potato,Desi,FAQ,810.0,980.0,900.0,2020-02-11
561.0,Agra,Agra,Potato,Desi,FAQ,850.0,1000.0,910.0,2020-02-10
562.0,Agra,Agra,Potato,Desi,FAQ,850.0,1000.0,920.0,2020-02-08
563.0,Agra,Agra,Potato,Desi,FAQ,820.0,1000.0,900.0,2020-02-07
564.0,Agra,Agra,Potato,Desi,FAQ,900.0,1100.0,980.0,2020-02-05
565.0,Agra,Agra,Potato,Desi,FAQ,900.0,1050.0,970.0,2020-02-04
566.0,Agra,Agra,Potato,Desi,FAQ,900.0,1050.0,980.0,2020-02-03
567.0,Agra,Agra,Potato,Desi,FAQ,900.0,1060.0,1000.0,2020-01-31
568.0,Agra,Agra,Potato,Desi,FAQ,1000.0,1150.0,1080.0,2020-01-30
569.0,Agra,Agra,Potato,Desi,FAQ,1100.0,1260.0,1180.0,2020-01-29
570.0,Agra,Agra,Potato,Desi,FAQ,1050.0,1250.0,1150.0,2020-01-28
571.0,Agra,Agra,Potato,Desi,FAQ,1100.0,1260.0,1180.0,2020-01-27
572.0,Agra,Agra,Potato,Desi,FAQ,1150.0,1350.0,1260.0,2020-01-25
573.0,Agra,Agra,Potato,Desi,FAQ,1200.0,1350.0,1265.0,2020-01-24
574.0,Agra,Agra,Potato,Desi,FAQ,1180.0,1350.0,1250.0,2020-01-22
575.0,Agra,Agra,Potato,Desi,FAQ,1200.0,1350.0,1280.0,2020-01-21
576.0,Agra,Agra,Potato,Desi,FAQ,1200.0,1400.0,1300.0,2020-01-20
577.0,Agra,Agra,Potato,Desi,FAQ,1180.0,1350.0,1260.0,2020-01-18
578.0,Agra,Agra,Potato,Desi,FAQ,1150.0,1300.0,1225.0,2020-01-17
579.0,Agra,Agra,Potato,Desi,FAQ,1150.0,1300.0,1220.0,2020-01-16
580.0,Agra,Agra,Potato,Desi,FAQ,1150.0,1350.0,1250.0,2020-01-15
581.0,Agra,Agra,Potato,Desi,FAQ,1150.0,1300.0,1220.0,2020-01-14
582.0,Agra,Agra,Potato,Desi,FAQ,1150.0,1300.0,1220.0,2020-01-13
583.0,Agra,Agra,Potato,Desi,FAQ,1200.0,1300.0,1250.0,2020-01-11
584.0,Agra,Agra,Potato,Desi,FAQ,1200.0,1400.0,1300.0,2020-01-10
585.0,Agra,Agra,Potato,Desi,FAQ,1150.0,1350.0,1250.0,2020-01-09
586.0,Agra,Agra,Potato,Desi,FAQ,1250.0,1400.0,1320.0,2020-01-08
587.0,Agra,Agra,Potato,Desi,FAQ,1200.0,1400.0,1300.0,2020-01-07
588.0,Agra,Agra,Potato,Desi,FAQ,1200.0,1350.0,1280.0,2020-01-06
589.0,Agra,Agra,Potato,Desi,FAQ,1240.0,1400.0,1310.0,2020-01-04
